id,title,overview,soup,genres,cast,director,vote_average,vote_count,release_date,year,poster_url,category
578,Jaws,"When the seaside community of Amity finds itself under attack by a dangerous great white shark, the town's chief of police, a young marine biologist, and a grizzled shark hunter embark on a desperate quest to kill the beast before it strikes again.","Horror Thriller Adventure Roy Scheider Robert Shaw Richard Dreyfuss Steven Spielberg dying and death beach based on novel or book bathing shipwreck fishing atlantic ocean shark attack police chief ferry boat animal attack long island, new york dead child creature skinny dipping shark great white shark dead dog killer shark child killed by animal fourth of july severed leg fishing boat sea adventure animal horror shark cage",Horror Thriller Adventure,Roy Scheider Robert Shaw Richard Dreyfuss,Steven Spielberg,7.682,11539,1975-06-20,1975,https://image.tmdb.org/t/p/w500/lxM6kqilAdpdhqUl2biYp5frUxE.jpg,now_playing
1193501,Whistle,"A misfit group of unwitting high school students stumble upon a cursed object, an ancient Aztec Death Whistle. They discover that blowing the whistle and the terrifying sound it emits will summon their future deaths to hunt them down.",Horror Mystery Dafne Keen Sophie Nélisse Sky Yang Corin Hardy high school grave evil spirit school death whistle based on short story supernatural horror cautionary cursed object teen horror horror straightforward,Horror Mystery,Dafne Keen Sophie Nélisse Sky Yang,Corin Hardy,6.292,448,2026-01-20,2026,https://image.tmdb.org/t/p/w500/vgonf5kGsiijUBjzxKTvechhT28.jpg,now_playing
744,Top Gun,"For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot.","Action Drama Romance Tom Cruise Kelly McGillis Val Kilmer Tony Scott dying and death secret love lovesickness airplane loss of loved one self-discovery hostility fighter pilot pilot training camp battle assignment u.s. navy cowardliness homoeroticism pilot school based on magazine, newspaper or article admiring celebratory commanding exuberant gay men",Action Drama Romance,Tom Cruise Kelly McGillis Val Kilmer,Tony Scott,7.067,9582,1986-05-16,1986,https://image.tmdb.org/t/p/w500/xUuHj3CgmZQ9P2cMaqQs4J0d4Zc.jpg,now_playing
1311031,Demon Slayer: Kimetsu no Yaiba Infinity Castle,"The Demon Slayer Corps are drawn into the Infinity Castle, where Tanjiro, Nezuko, and the Hashira face terrifying Upper Rank demons in a desperate fight as the final battle against Muzan Kibutsuji begins.",Animation Action Fantasy Natsuki Hanae Takahiro Sakurai Akira Ishida Haruo Sotozaki supernatural sequel based on manga demon shounen anime brother sister relationship taisho period,Animation Action Fantasy,Natsuki Hanae Takahiro Sakurai Akira Ishida,Haruo Sotozaki,7.736,851,2025-07-18,2025,https://image.tmdb.org/t/p/w500/fWVSwgjpT2D78VUh6X8UBd2rorW.jpg,upcoming
1280738,The Furious,"After Wang Wei's daughter is kidnapped by a criminal network and he receives no help from the corrupt police, Wei sets out to find her himself. His only ally is Navin, a relentless journalist whose wife has mysteriously disappeared. Fueled by a furious vengeance, the unlikely duo ruthlessly battle the kidnappers in this explosive martial arts showdown.",Action Crime Thriller Xie Miao Joe Taslim Yang Enyou Kenji Tanigaki martial arts kung fu rescue mission police corruption child kidnapping missing wife relentless vengeance dynamic duo,Action Crime Thriller,Xie Miao Joe Taslim Yang Enyou,Kenji Tanigaki,0.0,0,2026-06-10,2026,https://image.tmdb.org/t/p/w500/zP19YO60jwEsfKd5Qf1UvA5uJu8.jpg,upcoming
840464,Greenland 2: Migration,"Having found the safety of the Greenland bunker after the comet Clarke decimated the Earth, the Garrity family must now risk everything to embark on a perilous journey across the wasteland of Europe to find a new home.",Adventure Thriller Science Fiction Gerard Butler Morena Baccarin Roman Griffin Davis Ric Roman Waugh natural disaster shelter protective father traumatized child audacious human resilience emotional trauma post‑apocalyptic journey family survival harsh environment constant threat resourceful mother military authority collapse of society resource scarcity parental sacrifice lawless zones,Adventure Thriller Science Fiction,Gerard Butler Morena Baccarin Roman Griffin Davis,Ric Roman Waugh,6.428,1173,2026-01-07,2026,https://image.tmdb.org/t/p/w500/z2tqCJLsw6uEJ8nJV8BsQXGa3dr.jpg,upcoming
1084244,Toy Story 5,"When Bonnie receives a Lilypad tablet as a gift and becomes obsessed, Buzz, Woody, Jessie and the rest of the gang's jobs become exponentially harder when they have to go head to head with the all-new threat to playtime.",Animation Family Comedy Adventure Tom Hanks Tim Allen Joan Cusack Andrew Stanton farm island pig horse rescue mission rivalry sequel stranded tire swing walkie talkie cowgirl cowboy buddy comedy toy comes to life hippo abandonment toilet paper replacement toy frog 3d animation tablet ipad,Animation Family Comedy Adventure,Tom Hanks Tim Allen Joan Cusack,Andrew Stanton,0.0,0,2026-06-17,2026,https://image.tmdb.org/t/p/w500/7BuN6lQCAq1tLz2l3g6sHVSFGib.jpg,upcoming
1159559,Scream 7,"When a new Ghostface killer emerges in the quiet town where Sidney Prescott has built a new life, her darkest fears are realized as her daughter becomes the next target. Determined to protect her family, Sidney must face the horrors of her past to put an end to the bloodshed once and for all.","Horror Mystery Crime Neve Campbell Courteney Cox Isabel May Kevin Williamson mask indiana, usa artificial intelligence (a.i.) sequel murder serial killer slasher whodunit killing spree self-referential reboot crime spree duringcreditsstinger shocking aggressive murder mystery masked villain murder spree teen horror slasher horror bold horrified whodunnit",Horror Mystery Crime,Neve Campbell Courteney Cox Isabel May,Kevin Williamson,6.16,994,2026-02-25,2026,https://image.tmdb.org/t/p/w500/jjyuk0edLiW8vOSnlfwWCCLpbh5.jpg,upcoming
1233413,Sinners,"Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.","Horror Action Thriller Michael B. Jordan Hailee Steinfeld Miles Caton Ryan Coogler chicago, illinois capitalism ku klux klan musician immortality vampire cousin surrealism sin alcoholism vampire hunter (slayer) church twins blunt estranged wife dual role cousin relationship death of daughter blues music aftercreditsstinger klansmen 1990s 1930s salvation assimilation chinese immigrant brother brother relationship southern gothic afro-descendants supernatural horror playful train station mississippi frightened",Horror Action Thriller,Michael B. Jordan Hailee Steinfeld Miles Caton,Ryan Coogler,7.498,4601,2025-04-16,2025,https://image.tmdb.org/t/p/w500/jYfMTSiFFK7ffbY2lay4zyvTkEk.jpg,upcoming
1081003,Supergirl,"When an unexpected and ruthless adversary strikes too close to home, Kara Zor-El, aka Supergirl, reluctantly joins forces with an unlikely companion on an epic, interstellar journey of vengeance and justice.",Action Adventure Science Fiction Milly Alcock Matthias Schoenaerts Eve Ridley Craig Gillespie galaxy hero superhero villain based on comic space female protagonist heroine aftercreditsstinger solitude supervillain dc universe (dcu) galactic journey,Action Adventure Science Fiction,Milly Alcock Matthias Schoenaerts Eve Ridley,Craig Gillespie,0.0,0,2026-06-24,2026,https://image.tmdb.org/t/p/w500/moejGxR2haap29d9NQ7qe8x4eGj.jpg,upcoming
1119449,"Good Luck, Have Fun, Don't Die",A 'Man from the Future' arrives at an LA diner where he must recruit the precise combination of disgruntled patrons to join him on a one-night quest to save the world from the terminal threat of a rogue artificial intelligence.,"Science Fiction Action Comedy Sam Rockwell Juno Temple Haley Lu Richardson Gore Verbinski artificial intelligence (a.i.) time travel diner transhumanism los angeles, california blunt dark future reflective mother son relationship cautionary adventure comedy suspenseful critical hilarious intense assertive bold exuberant forceful frustrated team mission",Science Fiction Action Comedy,Sam Rockwell Juno Temple Haley Lu Richardson,Gore Verbinski,6.879,509,2026-02-13,2026,https://image.tmdb.org/t/p/w500/rWcfOdY7TU6lTdazWj0ebDZnAfO.jpg,upcoming
11036,The Notebook,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",Romance Drama Ryan Gosling Rachel McAdams Gena Rowlands Nick Cassavetes secret love soulmates based on novel or book love of one's life fight poem river sadness class dementia tears candle mailbox valentine's day,Romance Drama,Ryan Gosling Rachel McAdams Gena Rowlands,Nick Cassavetes,7.887,12555,2004-06-25,2004,https://image.tmdb.org/t/p/w500/rNzQyW4f8B8cQeg7Dgj3n6eT5k9.jpg,upcoming
402431,Wicked,"In the land of Oz, ostracized and misunderstood green-skinned Elphaba is forced to share a room with the popular aristocrat Glinda at Shiz University, and the two's unlikely friendship is tested as they begin to fulfill their respective destinies as Glinda the Good and the Wicked Witch of the West.",Drama Romance Fantasy Cynthia Erivo Ariana Grande Michelle Yeoh Jon M. Chu witch dancing based on novel or book fairy tale college wish musical female friendship bullying based on play or musical celebrity prequel singer singing corrupt politician death in childbirth fantasy world wizard gravity discrimination ostracism woman in wheelchair musical comedy sister sister relationship belonging cautionary fantasy absurd romantic fantasy whimsical mean spirited,Drama Romance Fantasy,Cynthia Erivo Ariana Grande Michelle Yeoh,Jon M. Chu,6.91,3046,2024-10-16,2024,https://image.tmdb.org/t/p/w500/xDGbZ0JJ3mYaGKy4Nzd9Kph6M9L.jpg,upcoming
5879,In the Realm of the Senses,"A passionate telling of the story of Sada Abe, a woman whose affair with her master led to an obsessive and ultimately destructive sexual relationship.",Drama Romance Eiko Matsuda Tatsuya Fuji Aoi Nakajima Nagisa Ōshima japan pornography jealousy geisha brothel eroticism sake longing deceived wife based on true story sadomasochism mistress prostitution nymphomania 1930s depravation sex unsimulated sex shōwa era (1926-89) penis mutilation erotic asphyxiation x rated,Drama Romance,Eiko Matsuda Tatsuya Fuji Aoi Nakajima,Nagisa Ōshima,6.595,735,1976-09-15,1976,https://image.tmdb.org/t/p/w500/AiFQbgjgSXWPfbi9iIYT39iXWMW.jpg,upcoming
1315772,Minions & Monsters,"This is the rambunctious, ridiculous and totally true story of how the Minions conquered Hollywood, became movie stars, lost everything, unleashed monsters onto the world and then banded together to try and save the planet from the mayhem they had just created.",Adventure Animation Comedy Family Fantasy Pierre Coffin Trey Parker Allison Janney Pierre Coffin sequel hollywood spin off filmmaking 1930s monsters,Adventure Animation Comedy Family Fantasy,Pierre Coffin Trey Parker Allison Janney,Pierre Coffin,0.0,0,2026-06-24,2026,https://image.tmdb.org/t/p/w500/nz7i42yhLIJ4ve9JKgM6NthoLHO.jpg,upcoming
1317288,Marty Supreme,"Marty Mauser, a young man with a dream no one respects, goes to hell and back in pursuit of greatness.",Drama Thriller Timothée Chalamet Gwyneth Paltrow Odessa A'zion Josh Safdie new york city sports capitalism hustler narcissism ping pong scheming 1950s dedication american businessman table tennis amused bewildered best picture nominee,Drama Thriller,Timothée Chalamet Gwyneth Paltrow Odessa A'zion,Josh Safdie,7.389,1807,2025-12-19,2025,https://image.tmdb.org/t/p/w500/lYWEXbQgRTR4ZQleSXAgRbxAjvq.jpg,upcoming
696393,Cold Storage,"When a mutating, highly contagious fungus escapes a sealed facility, two employees – joined by a grizzled bioterror operative – must survive the wildest night shift ever to save humanity from extinction.",Horror Science Fiction Comedy Georgina Campbell Joe Keery Sosie Bacon Jonny Campbell australia based on novel or book mutation vomit deer outbreak survival nuclear bomb epidemic fungus underground facility storage compound hilarious sci-fi horror harsh comedy horror,Horror Science Fiction Comedy,Georgina Campbell Joe Keery Sosie Bacon,Jonny Campbell,6.826,499,2026-01-22,2026,https://image.tmdb.org/t/p/w500/3HA2iiq982e01EKXJvPFyfMADVM.jpg,upcoming
1542261,Doraemon the Movie: New Nobita and the Castle of the Undersea Devil,"Nobita and friends finds a secret underwater castle packed with mysteries and riches. With Doraemon's high-tech gadgets, they dive into an ocean adventure mixing humor, teamwork, and imagination in a breathtaking aquatic world.",Animation Adventure Fantasy Family Wasabi Mizuta Megumi Oohara Yumi Kakazu Tetsuo Yajima gadget earthquake remake based on manga underwater anime underwater world underwater volcano eruption,Animation Adventure Fantasy Family,Wasabi Mizuta Megumi Oohara Yumi Kakazu,Tetsuo Yajima,7.8,9,2026-02-27,2026,https://image.tmdb.org/t/p/w500/j0n3oaUqbig4Gb0yG1GPrb2KRyl.jpg,upcoming
1510745,Bodycam,"A call to a quiet suburban home unleashes unthinkable carnage when two officers mistakenly shoot a man and his infant child, spiraling the tragedy into a fierce, unrelenting fall into the unknown.",Horror Jaime M. Callica Sean Rogerson Catherine Lough Haggquist Brandon Christensen paranormal phenomena police corruption macabre found footage pov (point of view) police murders bodycam absurd tragic unknown entity,Horror,Jaime M. Callica Sean Rogerson Catherine Lough Haggquist,Brandon Christensen,5.7,58,2026-03-12,2026,https://image.tmdb.org/t/p/w500/xFpBNcG3Dlr8mYF5Kz9Tizs3Pxn.jpg,upcoming
1671548,Dear You,"Grandma Ye Shurou from Chaoshan lived a simple life, enjoying her twilight years. Her grandson, Xiaowei, burdened by debt, secretly traveled to Thailand to find his rumored billionaire grandfather, Zheng Musheng. However, Xiaowei returned with shocking news: his grandfather was long gone, and the person with whom Grandma had exchanged love letters was a complete stranger. As Xiaowei investigated, a love affair hidden for half a century suddenly surfaced, striking Grandma's heart.",Drama Family Comedy Li Sitong Wang Yantong Wu Shaoqing Lan Hongchun ,Drama Family Comedy,Li Sitong Wang Yantong Wu Shaoqing,Lan Hongchun,9.1,25,2026-04-30,2026,https://image.tmdb.org/t/p/w500/rjmhzdVS3Ia535pFawju857e2Na.jpg,upcoming
